duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,root_shell,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,label
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,153,19,0.86,0.1,0.07,0.1,DoS
0.155,tcp,smtp,SF,207,7294,0,0,0,0,0,0,10,3,0.04,0.01,0.99,0.07,normal
0.707,tcp,http,SF,626,7057,0,0,0,0,0,0,1,2,0.02,0.05,0.98,0.1,normal
0.737,tcp,http,SF,645,2644,0,0,0,0,0,0,11,3,0.01,0.01,0.85,0.14,normal
0.365,tcp,http,SF,1050,7062,0,0,0,0,0,0,10,3,0.01,0.05,0.97,0.07,normal
7.83,tcp,telnet,SF,179,419,0,0,3,6,0,0,2,1,0.0,0.0,1.0,0.0,R2L
118.23,tcp,ssh,SF,3136,13009,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
0.563,tcp,dns,SF,239,1802,0,0,0,0,0,0,2,8,0.01,0.01,0.95,0.09,normal
109.81,tcp,ssh,SF,10421,7539,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,normal
11.21,tcp,telnet,SF,413,298,0,0,2,2,0,0,1,4,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,321,8,1.0,0.05,0.12,0.09,DoS
0.985,tcp,http,SF,505,6736,0,0,0,0,0,0,6,6,0.05,0.01,0.97,0.09,normal
34.87,tcp,ssh,SF,5355,8736,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,386,11,0.9,0.02,0.13,0.15,DoS
0.004,tcp,private,REJ,29,0,0,0,0,0,0,0,94,1,0.17,0.51,0.04,0.82,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,472,5,0.96,0.05,0.19,0.13,DoS
1.14,tcp,dns,SF,1600,8302,0,0,0,0,0,0,4,4,0.02,0.02,0.85,0.03,normal
1.173,tcp,smtp,SF,1761,5642,0,0,0,0,0,0,7,1,0.05,0.04,0.93,0.03,normal
0.775,tcp,dns,SF,902,6950,0,0,0,0,0,0,9,2,0.0,0.02,0.88,0.07,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,147,19,0.98,0.06,0.15,0.18,DoS
0.035,icmp,eco_i,REJ,49,0,0,0,0,0,0,0,178,2,0.1,0.72,0.01,0.95,Probe
0.102,tcp,dns,SF,1000,3751,0,0,0,0,0,0,9,8,0.03,0.03,0.99,0.11,normal
6.79,tcp,ssh,SF,1627,23139,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,263,6,0.9,0.1,0.11,0.16,DoS
0.009,tcp,telnet,SF,45,0,0,0,0,0,0,0,202,3,0.03,0.83,0.03,0.88,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,176,4,0.97,0.03,0.1,0.19,DoS
0.045,tcp,telnet,RSTO,78,0,0,0,0,0,0,0,149,4,0.12,0.81,0.1,0.82,Probe
0.048,icmp,finger,REJ,43,0,0,0,0,0,0,0,208,3,0.18,0.8,0.02,0.78,Probe
0.986,tcp,http,SF,643,1846,0,0,0,0,0,0,1,2,0.03,0.04,0.85,0.11,normal
64.18,tcp,ssh,SF,2082,34914,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,normal
0.895,tcp,smtp,SF,1528,2774,0,0,0,0,0,0,1,6,0.02,0.02,0.92,0.12,normal
1.164,tcp,smtp,SF,622,4803,0,0,0,0,0,0,12,10,0.05,0.01,0.97,0.08,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,334,18,0.97,0.03,0.11,0.18,DoS
0.016,tcp,http,SF,1786,7954,0,0,0,0,0,0,9,8,0.04,0.03,0.96,0.1,normal
0.081,tcp,http,SF,873,6843,0,0,0,0,0,0,5,8,0.01,0.02,0.87,0.14,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,388,23,0.99,0.09,0.08,0.11,DoS
0.882,tcp,http,SF,296,6773,0,0,0,0,0,0,3,6,0.01,0.04,0.91,0.13,normal
0.613,tcp,dns,SF,286,521,0,0,0,0,0,0,6,6,0.01,0.02,0.99,0.09,normal
0.566,tcp,smtp,SF,875,8493,0,0,0,0,0,0,1,1,0.04,0.0,0.88,0.07,normal
93.74,tcp,ssh,SF,3905,29270,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,normal
0.016,icmp,http,REJ,22,0,0,0,0,0,0,0,101,1,0.09,0.83,0.08,0.81,Probe
0.845,tcp,http,SF,220,3699,0,0,0,0,0,0,1,1,0.03,0.01,0.97,0.05,normal
0.696,tcp,http,SF,553,1512,0,0,0,0,0,0,3,4,0.01,0.01,0.98,0.03,normal
10.57,tcp,ftp,SF,141,537,0,0,2,6,0,0,5,5,0.0,0.0,1.0,0.0,R2L
0.872,tcp,dns,SF,598,2861,0,0,0,0,0,0,3,10,0.03,0.03,0.9,0.09,normal
0.035,tcp,telnet,SF,77,0,0,0,0,0,0,0,209,2,0.13,0.63,0.0,0.93,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,414,13,0.94,0.08,0.17,0.17,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,219,22,0.95,0.1,0.17,0.09,DoS
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,315,17,0.9,0.0,0.17,0.06,DoS
0.173,tcp,http,SF,348,7845,0,0,0,0,0,0,7,10,0.02,0.05,0.96,0.01,normal
0.541,tcp,http,SF,1774,6207,0,0,0,0,0,0,3,6,0.0,0.0,0.98,0.05,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,457,20,0.99,0.07,0.16,0.19,DoS
0.472,tcp,http,SF,1603,3338,0,0,0,0,0,0,7,5,0.03,0.03,0.97,0.05,normal
0.664,tcp,smtp,SF,394,3251,0,0,0,0,0,0,7,10,0.01,0.04,0.95,0.06,normal
1.149,tcp,http,SF,1690,2267,0,0,0,0,0,0,2,6,0.03,0.05,0.98,0.01,normal
0.038,icmp,http,RSTO,70,0,0,0,0,0,0,0,179,4,0.03,0.66,0.09,0.74,Probe
48.53,tcp,ssh,SF,2927,14189,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,349,4,0.95,0.07,0.1,0.15,DoS
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,192,3,0.86,0.04,0.15,0.18,DoS
0.545,tcp,http,SF,1588,5817,0,0,0,0,0,0,1,10,0.0,0.05,0.92,0.08,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,303,24,0.95,0.08,0.12,0.15,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,369,21,0.96,0.04,0.17,0.14,DoS
0.884,tcp,http,SF,668,1148,0,0,0,0,0,0,8,6,0.04,0.01,0.92,0.02,normal
7.06,tcp,ftp,SF,147,754,0,0,1,6,0,0,2,1,0.0,0.0,1.0,0.0,R2L
0.234,tcp,smtp,SF,1292,8011,0,0,0,0,0,0,1,1,0.05,0.0,0.97,0.03,normal
0.288,tcp,http,SF,1437,1817,0,0,0,0,0,0,4,4,0.02,0.01,0.94,0.14,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,446,15,0.96,0.1,0.06,0.15,DoS
0.105,tcp,http,SF,261,4719,0,0,0,0,0,0,12,4,0.0,0.05,0.92,0.07,normal
1.5,tcp,ssh,SF,147,478,0,0,3,5,0,0,1,3,0.0,0.0,1.0,0.0,R2L
0.025,icmp,eco_i,REJ,24,0,0,0,0,0,0,0,162,4,0.01,0.76,0.05,0.68,Probe
0.979,tcp,http,SF,772,4319,0,0,0,0,0,0,3,1,0.01,0.04,0.92,0.14,normal
0.293,tcp,http,SF,758,7121,0,0,0,0,0,0,2,10,0.03,0.01,1.0,0.07,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,480,13,0.97,0.08,0.06,0.14,DoS
0.19,tcp,http,SF,710,2286,0,0,0,0,0,0,2,7,0.05,0.05,0.86,0.1,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,353,23,0.99,0.05,0.09,0.18,DoS
1.035,tcp,dns,SF,840,4107,0,0,0,0,0,0,5,2,0.04,0.0,0.87,0.08,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,479,15,0.88,0.02,0.08,0.15,DoS
0.036,icmp,http,RSTO,76,0,0,0,0,0,0,0,81,4,0.01,0.84,0.04,0.89,Probe
0.768,tcp,dns,SF,1279,8202,0,0,0,0,0,0,1,3,0.0,0.04,0.98,0.02,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,291,20,0.88,0.0,0.13,0.08,DoS
0.241,tcp,smtp,SF,614,2927,0,0,0,0,0,0,7,2,0.04,0.01,0.96,0.09,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,297,24,0.94,0.02,0.16,0.07,DoS
0.047,icmp,eco_i,RSTO,32,0,0,0,0,0,0,0,173,3,0.02,0.69,0.01,0.73,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,425,8,0.85,0.01,0.06,0.07,DoS
0.803,tcp,http,SF,1199,5791,0,0,0,0,0,0,3,2,0.03,0.01,0.91,0.02,normal
0.138,tcp,http,SF,649,5306,0,0,0,0,0,0,6,9,0.03,0.02,0.97,0.08,normal
0.961,tcp,http,SF,1384,2280,0,0,0,0,0,0,5,7,0.02,0.02,0.96,0.06,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,465,17,0.96,0.05,0.2,0.17,DoS
7.32,tcp,ftp,SF,482,583,0,0,1,6,0,0,3,5,0.0,0.0,1.0,0.0,R2L
0.045,tcp,http,REJ,9,0,0,0,0,0,0,0,135,2,0.15,0.88,0.04,0.88,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,171,11,0.99,0.07,0.05,0.19,DoS
25.07,tcp,telnet,SF,2689,8149,0,0,4,0,4,1,1,1,0.0,0.0,1.0,0.0,U2R
0.664,tcp,http,SF,1486,411,0,0,0,0,0,0,7,2,0.02,0.03,0.87,0.09,normal
0.69,tcp,http,SF,1534,6421,0,0,0,0,0,0,7,7,0.03,0.01,0.94,0.13,normal
59.39,tcp,ssh,SF,10175,32217,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,371,8,0.92,0.08,0.19,0.09,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,391,4,0.87,0.04,0.08,0.09,DoS
0.902,tcp,dns,SF,558,4994,0,0,0,0,0,0,4,6,0.03,0.0,0.87,0.07,normal
99.76,tcp,ssh,SF,5338,5466,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
24.67,tcp,telnet,SF,3387,8800,0,0,6,0,3,1,1,1,0.0,0.0,1.0,0.0,U2R
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,364,8,0.99,0.08,0.2,0.2,DoS
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,476,14,0.85,0.08,0.09,0.18,DoS
11.05,tcp,ssh,SF,2291,17082,0,0,0,0,0,0,3,1,0.0,0.0,1.0,0.0,normal
12.92,tcp,ssh,SF,158,720,0,0,4,6,0,0,2,4,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,167,17,0.93,0.08,0.11,0.15,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,152,7,0.97,0.01,0.19,0.14,DoS
0.919,tcp,http,SF,1448,574,0,0,0,0,0,0,8,2,0.02,0.02,0.91,0.13,normal
0.555,tcp,http,SF,218,6425,0,0,0,0,0,0,4,1,0.04,0.04,0.95,0.14,normal
1.106,tcp,http,SF,1062,733,0,0,0,0,0,0,10,1,0.02,0.01,0.96,0.03,normal
0.706,tcp,http,SF,995,777,0,0,0,0,0,0,4,2,0.05,0.01,0.91,0.0,normal
0.014,tcp,http,SF,30,0,0,0,0,0,0,0,123,1,0.1,0.48,0.09,0.75,Probe
43.92,tcp,telnet,SF,3612,7960,0,0,3,0,1,1,1,1,0.0,0.0,1.0,0.0,U2R
0.179,tcp,smtp,SF,892,6786,0,0,0,0,0,0,9,1,0.03,0.01,0.91,0.05,normal
0.251,tcp,http,SF,814,3993,0,0,0,0,0,0,2,6,0.01,0.02,0.96,0.02,normal
52.94,tcp,telnet,SF,1234,7774,0,0,2,0,2,1,1,1,0.0,0.0,1.0,0.0,U2R
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,283,14,0.86,0.1,0.09,0.11,DoS
100.0,tcp,ssh,SF,3454,27308,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,normal
0.739,tcp,http,SF,1423,4624,0,0,0,0,0,0,8,4,0.0,0.01,0.91,0.04,normal
0.961,tcp,smtp,SF,568,4100,0,0,0,0,0,0,5,2,0.01,0.03,0.86,0.14,normal
0.15,tcp,dns,SF,1396,3484,0,0,0,0,0,0,11,4,0.02,0.02,0.99,0.05,normal
0.244,tcp,http,SF,1093,2931,0,0,0,0,0,0,9,10,0.04,0.02,0.87,0.13,normal
0.009,icmp,private,REJ,42,0,0,0,0,0,0,0,175,4,0.13,0.61,0.07,0.94,Probe
0.002,tcp,private,REJ,86,0,0,0,0,0,0,0,206,3,0.08,0.92,0.08,0.81,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,384,11,0.94,0.06,0.09,0.15,DoS
4.96,tcp,telnet,SF,154,318,0,0,4,5,0,0,3,1,0.0,0.0,1.0,0.0,R2L
0.642,tcp,http,SF,882,5234,0,0,0,0,0,0,9,7,0.03,0.05,1.0,0.05,normal
0.414,tcp,http,SF,757,7389,0,0,0,0,0,0,12,1,0.01,0.04,0.91,0.07,normal
0.07,tcp,http,SF,963,7718,0,0,0,0,0,0,7,9,0.02,0.03,0.97,0.02,normal
0.289,tcp,http,SF,207,5679,0,0,0,0,0,0,11,6,0.05,0.02,0.99,0.07,normal
0.555,tcp,smtp,SF,708,3605,0,0,0,0,0,0,6,7,0.01,0.04,0.97,0.06,normal
0.038,icmp,finger,REJ,26,0,0,0,0,0,0,0,108,1,0.0,0.51,0.09,0.95,Probe
0.983,tcp,http,SF,676,2955,0,0,0,0,0,0,8,2,0.04,0.01,0.9,0.14,normal
0.327,tcp,smtp,SF,718,5507,0,0,0,0,0,0,11,8,0.04,0.02,0.99,0.09,normal
0.272,tcp,dns,SF,274,4482,0,0,0,0,0,0,11,2,0.01,0.02,0.88,0.08,normal
0.183,tcp,http,SF,477,4509,0,0,0,0,0,0,3,6,0.03,0.0,0.93,0.06,normal
1.102,tcp,http,SF,1225,2370,0,0,0,0,0,0,5,2,0.04,0.0,0.93,0.01,normal
0.813,tcp,http,SF,1112,1743,0,0,0,0,0,0,9,4,0.02,0.01,0.89,0.01,normal
0.173,tcp,http,SF,308,428,0,0,0,0,0,0,2,3,0.02,0.05,0.89,0.09,normal
0.033,tcp,telnet,RSTO,82,0,0,0,0,0,0,0,129,2,0.07,0.7,0.02,0.89,Probe
0.029,tcp,eco_i,RSTO,71,0,0,0,0,0,0,0,98,1,0.04,0.48,0.03,0.77,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,225,18,0.9,0.06,0.13,0.07,DoS
0.026,tcp,eco_i,SF,35,0,0,0,0,0,0,0,85,1,0.19,0.82,0.02,0.98,Probe
0.799,tcp,dns,SF,246,6632,0,0,0,0,0,0,3,8,0.0,0.05,0.94,0.08,normal
11.64,tcp,telnet,SF,509,328,0,0,3,4,0,0,2,3,0.0,0.0,1.0,0.0,R2L
0.937,tcp,http,SF,128,7342,0,0,0,0,0,0,2,2,0.04,0.03,0.93,0.07,normal
0.037,tcp,http,RSTO,5,0,0,0,0,0,0,0,164,4,0.11,0.87,0.02,0.82,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,311,13,0.89,0.09,0.11,0.06,DoS
0.014,icmp,eco_i,RSTO,52,0,0,0,0,0,0,0,105,4,0.11,0.85,0.03,0.81,Probe
1.073,tcp,smtp,SF,834,4827,0,0,0,0,0,0,4,7,0.04,0.05,0.87,0.02,normal
0.349,tcp,http,SF,1467,6955,0,0,0,0,0,0,1,7,0.05,0.0,0.88,0.02,normal
0.385,tcp,http,SF,906,717,0,0,0,0,0,0,3,10,0.04,0.05,0.9,0.09,normal
1.53,tcp,ftp,SF,514,498,0,0,2,5,0,0,4,3,0.0,0.0,1.0,0.0,R2L
0.407,tcp,smtp,SF,771,6852,0,0,0,0,0,0,10,10,0.04,0.05,0.97,0.07,normal
19.58,tcp,telnet,SF,1771,5777,0,0,6,0,3,1,1,1,0.0,0.0,1.0,0.0,U2R
0.579,tcp,http,SF,180,7586,0,0,0,0,0,0,5,10,0.03,0.04,0.85,0.06,normal
1.152,tcp,http,SF,1075,3315,0,0,0,0,0,0,1,3,0.02,0.04,0.91,0.07,normal
0.309,tcp,http,SF,1130,6973,0,0,0,0,0,0,2,8,0.05,0.02,0.95,0.09,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,429,24,0.89,0.03,0.09,0.12,DoS
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,390,8,0.95,0.1,0.09,0.1,DoS
62.34,tcp,telnet,SF,4090,3662,0,0,3,0,1,1,1,1,0.0,0.0,1.0,0.0,U2R
0.943,tcp,dns,SF,155,739,0,0,0,0,0,0,3,8,0.02,0.02,0.88,0.07,normal
0.233,tcp,http,SF,390,8436,0,0,0,0,0,0,1,9,0.02,0.04,0.99,0.08,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,371,3,0.97,0.1,0.05,0.06,DoS
15.83,tcp,telnet,SF,1590,6119,0,0,5,0,2,1,1,1,0.0,0.0,1.0,0.0,U2R
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,325,13,0.97,0.1,0.19,0.14,DoS
0.06,tcp,http,SF,1599,5355,0,0,0,0,0,0,9,7,0.03,0.04,0.85,0.01,normal
0.039,tcp,finger,SF,6,0,0,0,0,0,0,0,148,4,0.09,0.82,0.08,0.67,Probe
40.44,tcp,telnet,SF,1449,3548,0,0,5,0,3,1,1,1,0.0,0.0,1.0,0.0,U2R
0.255,tcp,http,SF,160,7412,0,0,0,0,0,0,3,10,0.04,0.04,0.89,0.09,normal
2.62,tcp,telnet,SF,160,481,0,0,4,5,0,0,1,2,0.0,0.0,1.0,0.0,R2L
7.65,tcp,ftp,SF,409,606,0,0,2,2,0,0,5,5,0.0,0.0,1.0,0.0,R2L
0.031,icmp,http,RSTO,3,0,0,0,0,0,0,0,135,1,0.16,0.72,0.06,0.82,Probe
0.642,tcp,dns,SF,436,7509,0,0,0,0,0,0,3,5,0.0,0.04,0.94,0.08,normal
0.031,tcp,private,REJ,18,0,0,0,0,0,0,0,169,3,0.03,0.42,0.08,0.66,Probe
0.034,tcp,telnet,SF,2,0,0,0,0,0,0,0,96,4,0.02,0.57,0.0,0.95,Probe
47.49,tcp,telnet,SF,1462,3225,0,0,2,0,4,1,1,1,0.0,0.0,1.0,0.0,U2R
2.13,tcp,telnet,SF,106,359,0,0,3,5,0,0,4,2,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,343,22,0.92,0.05,0.06,0.16,DoS
16.18,tcp,ssh,SF,8731,23639,0,0,0,0,0,0,3,1,0.0,0.0,1.0,0.0,normal
0.311,tcp,http,SF,565,8155,0,0,0,0,0,0,3,9,0.01,0.02,0.98,0.0,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,245,20,0.97,0.01,0.2,0.1,DoS
15.16,tcp,telnet,SF,4475,4808,0,0,5,0,3,1,1,1,0.0,0.0,1.0,0.0,U2R
0.532,tcp,smtp,SF,1586,7664,0,0,0,0,0,0,10,6,0.02,0.04,0.91,0.14,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,373,23,0.9,0.06,0.14,0.14,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,375,11,0.89,0.07,0.19,0.07,DoS
0.021,tcp,telnet,SF,50,0,0,0,0,0,0,0,121,4,0.09,0.44,0.07,0.97,Probe
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,231,15,0.91,0.1,0.19,0.18,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,319,23,0.91,0.02,0.09,0.15,DoS
0.041,icmp,telnet,RSTO,24,0,0,0,0,0,0,0,211,4,0.07,0.74,0.01,0.96,Probe
47.38,tcp,telnet,SF,3543,5833,0,0,4,0,4,1,1,1,0.0,0.0,1.0,0.0,U2R
0.278,tcp,http,SF,1660,2580,0,0,0,0,0,0,5,7,0.01,0.02,0.85,0.06,normal
0.042,tcp,eco_i,REJ,86,0,0,0,0,0,0,0,216,4,0.1,0.67,0.1,0.88,Probe
0.013,tcp,telnet,REJ,82,0,0,0,0,0,0,0,187,4,0.19,0.47,0.04,0.94,Probe
0.867,tcp,http,SF,646,2318,0,0,0,0,0,0,11,10,0.05,0.01,0.96,0.09,normal
0.956,tcp,http,SF,1481,5095,0,0,0,0,0,0,7,10,0.01,0.04,0.97,0.08,normal
0.79,tcp,http,SF,990,6616,0,0,0,0,0,0,12,9,0.05,0.0,0.9,0.11,normal
0.046,tcp,eco_i,REJ,80,0,0,0,0,0,0,0,173,2,0.17,0.77,0.08,0.68,Probe
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,166,20,0.9,0.09,0.16,0.05,DoS
0.883,tcp,http,SF,479,7839,0,0,0,0,0,0,4,2,0.03,0.02,0.94,0.06,normal
0.025,tcp,smtp,SF,828,1648,0,0,0,0,0,0,6,9,0.04,0.04,0.89,0.13,normal
0.035,tcp,http,SF,350,2099,0,0,0,0,0,0,12,7,0.01,0.01,0.99,0.07,normal
101.11,tcp,ssh,SF,9746,17091,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,normal
11.96,tcp,ssh,SF,9857,15334,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,normal
0.019,tcp,eco_i,SF,15,0,0,0,0,0,0,0,212,1,0.11,0.62,0.08,0.89,Probe
0.016,tcp,private,RSTO,82,0,0,0,0,0,0,0,191,4,0.13,0.52,0.09,0.78,Probe
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,388,11,0.92,0.08,0.19,0.16,DoS
0.057,tcp,http,SF,426,6893,0,0,0,0,0,0,1,9,0.01,0.03,1.0,0.02,normal
0.022,tcp,dns,SF,974,5252,0,0,0,0,0,0,11,2,0.03,0.05,0.91,0.01,normal
0.118,tcp,http,SF,1523,7689,0,0,0,0,0,0,9,7,0.04,0.03,0.99,0.02,normal
0.401,tcp,http,SF,800,5620,0,0,0,0,0,0,9,10,0.01,0.01,0.98,0.04,normal
57.3,tcp,telnet,SF,3418,9147,0,0,4,0,4,1,1,1,0.0,0.0,1.0,0.0,U2R
0.192,tcp,http,SF,1119,2844,0,0,0,0,0,0,1,4,0.04,0.05,0.88,0.04,normal
7.35,tcp,ssh,SF,278,763,0,0,4,3,0,0,2,5,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,410,4,0.96,0.1,0.15,0.09,DoS
13.38,tcp,ssh,SF,186,439,0,0,4,6,0,0,4,5,0.0,0.0,1.0,0.0,R2L
0.421,tcp,smtp,SF,1748,7686,0,0,0,0,0,0,8,10,0.01,0.03,0.91,0.14,normal
0.288,tcp,http,SF,1771,5186,0,0,0,0,0,0,11,7,0.02,0.03,0.9,0.08,normal
0.131,tcp,http,SF,681,5731,0,0,0,0,0,0,2,8,0.03,0.04,0.92,0.0,normal
0.462,tcp,dns,SF,1531,7134,0,0,0,0,0,0,4,7,0.0,0.0,0.92,0.12,normal
0.631,tcp,http,SF,884,4633,0,0,0,0,0,0,2,5,0.05,0.05,0.93,0.06,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,152,11,0.89,0.02,0.07,0.14,DoS
1.194,tcp,http,SF,178,6487,0,0,0,0,0,0,3,7,0.01,0.03,0.93,0.13,normal
0.74,tcp,smtp,SF,365,1850,0,0,0,0,0,0,10,9,0.01,0.01,0.98,0.1,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,195,6,0.97,0.08,0.16,0.13,DoS
0.046,tcp,http,REJ,48,0,0,0,0,0,0,0,102,4,0.14,0.53,0.06,0.86,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,312,20,0.9,0.02,0.18,0.08,DoS
91.54,tcp,ssh,SF,4459,16464,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,normal
16.83,tcp,ssh,SF,5876,14412,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,normal
10.67,tcp,ssh,SF,557,418,0,0,4,3,0,0,2,1,0.0,0.0,1.0,0.0,R2L
0.001,tcp,http,REJ,99,0,0,0,0,0,0,0,169,2,0.11,0.72,0.0,0.65,Probe
8.15,tcp,telnet,SF,156,739,0,0,2,4,0,0,3,5,0.0,0.0,1.0,0.0,R2L
1.124,tcp,http,SF,623,3453,0,0,0,0,0,0,11,9,0.03,0.0,0.87,0.13,normal
22.07,tcp,ssh,SF,7080,30222,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
0.748,tcp,smtp,SF,1010,5898,0,0,0,0,0,0,9,4,0.02,0.05,0.97,0.12,normal
0.048,icmp,finger,SF,2,0,0,0,0,0,0,0,131,3,0.12,0.5,0.05,0.65,Probe
0.232,tcp,dns,SF,1496,7603,0,0,0,0,0,0,8,8,0.01,0.04,0.99,0.05,normal
0.753,tcp,dns,SF,781,1151,0,0,0,0,0,0,3,4,0.04,0.0,0.92,0.08,normal
0.009,icmp,http,REJ,39,0,0,0,0,0,0,0,170,4,0.08,0.82,0.0,0.98,Probe
0.924,tcp,http,SF,197,5203,0,0,0,0,0,0,2,5,0.0,0.04,0.91,0.02,normal
0.019,icmp,eco_i,REJ,36,0,0,0,0,0,0,0,167,3,0.08,0.71,0.09,0.7,Probe
0.04,tcp,private,SF,18,0,0,0,0,0,0,0,170,1,0.18,0.75,0.0,0.69,Probe
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,375,20,0.86,0.08,0.1,0.11,DoS
35.45,tcp,ssh,SF,6477,30825,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
52.98,tcp,telnet,SF,3754,6849,0,0,4,0,4,1,1,1,0.0,0.0,1.0,0.0,U2R
14.74,tcp,telnet,SF,475,598,0,0,4,2,0,0,2,3,0.0,0.0,1.0,0.0,R2L
43.57,tcp,ssh,SF,2511,26578,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
28.56,tcp,ssh,SF,9331,26238,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,normal
0.01,tcp,private,RSTO,32,0,0,0,0,0,0,0,98,4,0.14,0.51,0.02,0.91,Probe
0.046,tcp,private,RSTO,68,0,0,0,0,0,0,0,91,1,0.17,0.46,0.06,0.99,Probe
0.785,tcp,http,SF,1265,3627,0,0,0,0,0,0,6,8,0.01,0.05,0.98,0.13,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,419,15,1.0,0.03,0.12,0.11,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,166,24,0.94,0.1,0.12,0.16,DoS
14.87,tcp,telnet,SF,388,746,0,0,2,2,0,0,4,5,0.0,0.0,1.0,0.0,R2L
0.056,tcp,smtp,SF,425,5546,0,0,0,0,0,0,1,8,0.05,0.01,0.89,0.12,normal
0.892,tcp,smtp,SF,1319,8100,0,0,0,0,0,0,9,10,0.0,0.0,0.98,0.13,normal
